Scarab gitrev: 3541854
Scarab started at Tue Oct  8 21:46:17 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000000 } -- 0.00 KIPS (90.91 KIPS)
** Heartbeat:  10% -- { 2000000 } -- 50.00 KIPS (64.52 KIPS)
** Heartbeat:  15% -- { 3000000 } -- 58.82 KIPS (62.50 KIPS)
** Heartbeat:  20% -- { 4000000 } -- 55.56 KIPS (60.61 KIPS)
** Heartbeat:  25% -- { 5000000 } -- 71.43 KIPS (62.50 KIPS)
** Heartbeat:  30% -- { 6000000 } -- 76.92 KIPS (64.52 KIPS)
** Heartbeat:  35% -- { 7000000 } -- 66.67 KIPS (64.81 KIPS)
** Heartbeat:  40% -- { 8000000 } -- 71.43 KIPS (65.57 KIPS)
** Heartbeat:  45% -- { 9000000 } -- 52.63 KIPS (63.83 KIPS)
** Heartbeat:  50% -- { 10000000 } -- 66.67 KIPS (64.10 KIPS)
** Heartbeat:  55% -- { 11000000 } -- 76.92 KIPS (65.09 KIPS)
** Heartbeat:  60% -- { 12000000 } -- 66.67 KIPS (65.22 KIPS)
** Heartbeat:  65% -- { 13000000 } -- 45.45 KIPS (63.11 KIPS)
** Heartbeat:  70% -- { 14000000 } -- 50.00 KIPS (61.95 KIPS)
** Heartbeat:  75% -- { 15000000 } -- 83.33 KIPS (63.03 KIPS)
** Heartbeat:  80% -- { 16000000 } -- 83.33 KIPS (64.00 KIPS)
** Heartbeat:  85% -- { 17000000 } -- 71.43 KIPS (64.39 KIPS)
** Heartbeat:  90% -- { 18000000 } -- 71.43 KIPS (64.75 KIPS)
** Heartbeat:  95% -- { 19000000 } -- 58.82 KIPS (64.41 KIPS)
** Heartbeat: 100% -- { 20000000 } -- 52.63 KIPS (63.69 KIPS)
** Core 0 Finished:    insts:20000000    cycles:20337297    time:6355405312500       -- 0.98 IPC (0.98 IPC) --  N/A  KIPS (63.69 KIPS)
Scarab finished at Tue Oct  8 21:51:31 2024

