Scarab gitrev: 3541854
Scarab started at Tue Oct  8 00:24:32 2024

Initialized Ramulator. 
** Heartbeat:   5% -- { 1000001 } -- 0.00 KIPS (66.67 KIPS)
** Heartbeat:  10% -- { 2000001 } -- 76.92 KIPS (71.43 KIPS)
** Heartbeat:  15% -- { 3000002 } -- 66.67 KIPS (69.77 KIPS)
** Heartbeat:  20% -- { 4000002 } -- 125.00 KIPS (78.43 KIPS)
** Heartbeat:  25% -- { 5000002 } -- 50.00 KIPS (70.42 KIPS)
** Heartbeat:  30% -- { 6000003 } -- 62.50 KIPS (68.97 KIPS)
** Heartbeat:  35% -- { 7000003 } -- 111.11 KIPS (72.92 KIPS)
** Heartbeat:  40% -- { 8000003 } -- 142.86 KIPS (77.67 KIPS)
** Heartbeat:  45% -- { 9000003 } -- 166.67 KIPS (82.57 KIPS)
** Heartbeat:  50% -- { 10000003 } -- 125.00 KIPS (85.47 KIPS)
** Heartbeat:  55% -- { 11000003 } -- 100.00 KIPS (86.61 KIPS)
** Heartbeat:  60% -- { 12000003 } -- 111.11 KIPS (88.24 KIPS)
** Heartbeat:  65% -- { 13000003 } -- 83.33 KIPS (87.84 KIPS)
** Heartbeat:  70% -- { 14000004 } -- 125.00 KIPS (89.74 KIPS)
** Heartbeat:  75% -- { 15000005 } -- 142.86 KIPS (92.02 KIPS)
** Heartbeat:  80% -- { 16000005 } -- 100.00 KIPS (92.49 KIPS)
** Heartbeat:  85% -- { 17000005 } -- 66.67 KIPS (90.43 KIPS)
** Heartbeat:  90% -- { 18000006 } -- 100.00 KIPS (90.91 KIPS)
** Heartbeat:  95% -- { 19000007 } -- 142.86 KIPS (92.68 KIPS)
** Core 0 Finished:    insts:20000000    cycles:26013958    time:8129361875000       -- 0.77 IPC (0.77 IPC) --  N/A  KIPS (90.91 KIPS)
Scarab finished at Tue Oct  8 00:28:12 2024

